Filename,Buggy/Deleted,Fixed/Added
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
TypeUtilitiesTests.java,Type genericReturnType = propertyMethod.genericReturnType();,if (propertyMethod != null ) Type genericReturnType = propertyMethod.genericReturnType();
DatabasePropertyResolver.java,EntityManager entityManager = entityManagerFactory.createEntityManager();,if (entityManagerFactory != null ) EntityManager entityManager = entityManagerFactory.createEntityManager();
AbstractNameValueQueryExecutor.java,List<Tuple> result = query.getResultList();,if (query != null ) List<Tuple> result = query.getResultList();
DatabasePropertyResolverTests.java,EntityTransaction transaction = entityManager.getTransaction();,if (entityManager != null ) EntityTransaction transaction = entityManager.getTransaction();
QueryExecutorTests.java,EntityTransaction transaction = entityManager.getTransaction();,if (entityManager != null ) EntityTransaction transaction = entityManager.getTransaction();
CustomPropertiesQueryExecutor.java,List<CustomPropertiesEntity> customProps = query.getResultList();,if (query != null ) List<CustomPropertiesEntity> customProps = query.getResultList();
ArrayPropertyConversionHandler.java,ExternalizedPropertyMethodInfo propertyMethodInfo = context.externalizedPropertyMethodInfo();,if (context != null ) ExternalizedPropertyMethodInfo propertyMethodInfo = context.externalizedPropertyMethodInfo();
ArrayPropertyConversionHandler.java,String propertyValue = context.resolvedProperty().value();,if (context != null ) String propertyValue = context.resolvedProperty().value();
ArrayPropertyConversionHandler.java,ExternalizedPropertyMethodInfo propertyMethodInfo = context.externalizedPropertyMethodInfo();,if (context != null ) ExternalizedPropertyMethodInfo propertyMethodInfo = context.externalizedPropertyMethodInfo();
CollectionConversionHandler.java,ExternalizedPropertyMethodInfo propertyMethodInfo = context.externalizedPropertyMethodInfo();,if (context != null ) ExternalizedPropertyMethodInfo propertyMethodInfo = context.externalizedPropertyMethodInfo();
OptionalPropertyConversionHandler.java,ResolvedProperty resolvedProperty = context.resolvedProperty();,if (context != null ) ResolvedProperty resolvedProperty = context.resolvedProperty();
ExternalizedPropertyMethod.java,Type returnType = method.getGenericReturnType();,if (method != null ) Type returnType = method.getGenericReturnType();
ExternalizedPropertyMethod.java,String propertyName = propertyAnnotationName.get();,if (propertyAnnotationName != null ) String propertyName = propertyAnnotationName.get();
StringUtilities.java,currentIndex = matcher.end();,if (matcher != null ) currentIndex = matcher.end();
ExternalizedPropertiesTests.java,Optional<String> prop = optionalProxy.optionalProperty();,if (optionalProxy != null ) Optional<String> prop = optionalProxy.optionalProperty();
ArrayPropertyConversionHandler.java,ResolvedProperty resolvedProperty = context.resolvedProperty();,if (context != null ) ResolvedProperty resolvedProperty = context.resolvedProperty();
ArrayPropertyConversionHandler.java,String propertyValue = resolvedProperty.value();,if (resolvedProperty != null ) String propertyValue = resolvedProperty.value();
ArrayPropertyConversionHandler.java,ExternalizedPropertyMethodInfo propertyMethodInfo = context.externalizedPropertyMethodInfo();,if (context != null ) ExternalizedPropertyMethodInfo propertyMethodInfo = context.externalizedPropertyMethodInfo();
ExternalizedPropertiesTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertiesTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertiesTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertiesTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
ExternalizedPropertyInvocationHandlerTests.java,ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());,if (externalizedProperties(Collections != null ) ExternalizedProperties externalizedProperties = externalizedProperties(Collections.emptyMap());
