Filename,Buggy/Deleted,Fixed/Added
MethodProxy.java,loader = declaring.getClassLoader();,if (declaring != null ) loader = declaring.getClassLoader();
ParallelSorter.java,Class component = type.getComponentType();,if (type != null ) Class component = type.getComponentType();
Delegator.java,Class[] delegateInterfaces = getAllInterfaces(delegate.getClass());,if (getAllInterfaces(delegate != null ) Class[] delegateInterfaces = getAllInterfaces(delegate.getClass());
Delegator.java,Iterator it = indexList.iterator();,if (indexList != null ) Iterator it = indexList.iterator();
Delegator.java,clazz = clazz.getSuperclass();,if (clazz != null ) clazz = clazz.getSuperclass();
DelegatorGenerator.java,MethodInfo info = (MethodInfo)it.next();,if ((MethodInfo)it != null ) MethodInfo info = (MethodInfo)it.next();
BasicCodeGenerator.java,bytes = backend.getBytes();,if (backend != null ) bytes = backend.getBytes();
BeanMap.java,Class key = bean.getClass();,if (bean != null ) Class key = bean.getClass();
DelegatorGenerator.java,methods = clazz.getMethods();,if (clazz != null ) methods = clazz.getMethods();
DelegatorGenerator.java,PropertyDescriptor[] descriptors = info.getPropertyDescriptors();,if (info != null ) PropertyDescriptor[] descriptors = info.getPropertyDescriptors();
DelegatorGenerator.java,Method read = pd.getReadMethod();,if (pd != null ) Method read = pd.getReadMethod();
DelegatorGenerator.java,Method write = pd.getWriteMethod();,if (pd != null ) Method write = pd.getWriteMethod();
ReflectUtils.java,String name = clazz.getName();,if (clazz != null ) String name = clazz.getName();
CodeGenerator.java,bytes = backend.getBytes();,if (backend != null ) bytes = backend.getBytes();
CodeGenerator.java,SecurityManager sm = System.getSecurityManager();,if (System != null ) SecurityManager sm = System.getSecurityManager();
CodeGenerator.java,int modifiers = method.getModifiers();,if (method != null ) int modifiers = method.getModifiers();
CodeGenerator.java,int ref = handlerList.size();,if (handlerList != null ) int ref = handlerList.size();
CodeGenerator.java,Object[] range = (Object[])handlerStack.removeLast();,if ((Object[])handlerStack != null ) Object[] range = (Object[])handlerStack.removeLast();
CodeGenerator.java,Class type = obj.getClass();,if (obj != null ) Class type = obj.getClass();
CodeGenerator.java,Class compType = type.getComponentType();,if (type != null ) Class compType = type.getComponentType();
CodeGenerator.java,Class compType = clazz.getComponentType();,if (clazz != null ) Class compType = clazz.getComponentType();
BCELBackend.java,cp = cg.getConstantPool();,if (cg != null ) cp = cg.getConstantPool();
BCELBackend.java,Map.Entry label = (Map.Entry)labelIterator.next();,if ((Map != null ) Map.Entry label = (Map.Entry)labelIterator.next();
BCELBackend.java,BranchInstruction instruction = (BranchInstruction)instructions.next();,if ((BranchInstruction)instructions != null ) BranchInstruction instruction = (BranchInstruction)instructions.next();
CodeGenerator.java,byte[] bytes = backend.getBytes();,if (backend != null ) byte[] bytes = backend.getBytes();
MethodProxy.java,Class[] types = method.getParameterTypes();,if (method != null ) Class[] types = method.getParameterTypes();
EnhancerGenerator.java,Class superclass = clazz.getSuperclass();,if (clazz != null ) Class superclass = clazz.getSuperclass();
DelegatorGenerator.java,int mod = method.getModifiers();,if (method != null ) int mod = method.getModifiers();
VisibilityFilter.java,pkg = source.getPackage();,if (source != null ) pkg = source.getPackage();
VisibilityFilter.java,Package other = member.getDeclaringClass().getPackage();,if (member != null ) Package other = member.getDeclaringClass().getPackage();
CodeGenerator.java,classes = resource.getDeclaredClasses();,if (resource != null ) classes = resource.getDeclaredClasses();
CodeGenerator.java,classes = methods[i].getParameterTypes();,if (methods[i] != null ) classes = methods[i].getParameterTypes();
CodeGenerator.java,classes = methods[i].getExceptionTypes();,if (methods[i] != null ) classes = methods[i].getExceptionTypes();
CodeGenerator.java,classes = constructors[i].getParameterTypes();,if (constructors[i] != null ) classes = constructors[i].getParameterTypes();
CodeGenerator.java,classes = constructors[i].getExceptionTypes();,if (constructors[i] != null ) classes = constructors[i].getExceptionTypes();
CodeGenerator.java,int b = is.read();,if (is != null ) int b = is.read();
CodeGenerator.java,SecurityManager sm = System.getSecurityManager();,if (System != null ) SecurityManager sm = System.getSecurityManager();
MethodProxy.java,Class declaring = method.getDeclaringClass();,if (method != null ) Class declaring = method.getDeclaringClass();
MethodProxy.java,ClassLoader loader = declaring.getClassLoader();,if (declaring != null ) ClassLoader loader = declaring.getClassLoader();
Enhancer.java,cls = obj.getClass();,if (obj != null ) cls = obj.getClass();
EnhancerGenerator.java,clazz = clazz.getSuperclass();,if (clazz != null ) clazz = clazz.getSuperclass();
CodeGenerator.java,Method[] methods = interfaces[i].getMethods();,if (interfaces[i] != null ) Method[] methods = interfaces[i].getMethods();
CodeGenerator.java,Class[] argumentTypes = method.getParameterTypes();,if (method != null ) Class[] argumentTypes = method.getParameterTypes();
CodeGenerator.java,Class clazz = (Class) iter.next();,if (iter != null ) Class clazz = (Class) iter.next();
Proxy.java,clazz = generator.define();,if (generator != null ) clazz = generator.define();
ProxyGenerator.java,interfacesStr[i] = interfaces[i].getName();,if (interfaces[i] != null ) interfacesStr[i] = interfaces[i].getName();
ProxyGenerator.java,Iterator methods =  methodMap.keySet().iterator();,if (methodMap != null ) Iterator methods =  methodMap.keySet().iterator();
ProxyGenerator.java,Method[] methods = interfaces[i].getMethods();,if (interfaces[i] != null ) Method[] methods = interfaces[i].getMethods();
ProxyGenerator.java,Class[] et = method.getExceptionTypes();,if (method != null ) Class[] et = method.getExceptionTypes();
ProxyGenerator.java,Class[] argumentTypes = method.getParameterTypes();,if (method != null ) Class[] argumentTypes = method.getParameterTypes();
ProxyGenerator.java,Class returnType = method.getReturnType();,if (method != null ) Class returnType = method.getReturnType();
ProxyGenerator.java,this.indent = sb.toString();,if (sb != null ) this.indent = sb.toString();
MetaClass.java,cl = cl.getSuperclass();,if (cl != null ) cl = cl.getSuperclass();
MetaClass.java,int mod = method.getModifiers();,if (method != null ) int mod = method.getModifiers();
MetaClass.java,Class clazz = generator.define();,if (generator != null ) Class clazz = generator.define();
EnhancerGenerator.java,constructorTypes = new ArrayList(constructorList.size());,if (ArrayList(constructorList != null ) constructorTypes = new ArrayList(constructorList.size());
EnhancerGenerator.java,Class[] types = constructor.getParameterTypes();,if (constructor != null ) Class[] types = constructor.getParameterTypes();
Enhancer.java,result = factory.getClass();,if (factory != null ) result = factory.getClass();
ConstructorProxy.java,Class declaring = constructor.getDeclaringClass();,if (constructor != null ) Class declaring = constructor.getDeclaringClass();
ConstructorProxy.java,ClassLoader loader = declaring.getClassLoader();,if (declaring != null ) ClassLoader loader = declaring.getClassLoader();
KeyFactoryGenerator.java,Method[] methods = keyInterface.getDeclaredMethods();,if (keyInterface != null ) Method[] methods = keyInterface.getDeclaredMethods();
EnhancerGenerator.java,Constructor constructor = (Constructor)i.next();,if ((Constructor)i != null ) Constructor constructor = (Constructor)i.next();
EnhancerGenerator.java,Constructor constructor = (Constructor)i.next();,if ((Constructor)i != null ) Constructor constructor = (Constructor)i.next();
EnhancerGenerator.java,Class[] types = constructor.getParameterTypes();,if (constructor != null ) Class[] types = constructor.getParameterTypes();
MethodProxy.java,Class methodClass = method.getDeclaringClass();,if (method != null ) Class methodClass = method.getDeclaringClass();
MethodProxy.java,loader = methodClass.getClassLoader();,if (methodClass != null ) loader = methodClass.getClassLoader();
EnhancerGenerator.java,Constructor[] constructors = clazz.getDeclaredConstructors();,if (clazz != null ) Constructor[] constructors = clazz.getDeclaredConstructors();
EnhancerGenerator.java,Iterator it = methods.iterator();,if (methods != null ) Iterator it = methods.iterator();
CodeGenerator.java,cp = cg.getConstantPool();,if (cg != null ) cp = cg.getConstantPool();
CodeGenerator.java,String name = cg.getClassName();,if (cg != null ) String name = cg.getClassName();
CodeGenerator.java,byte[] bytes = cg.getJavaClass().getBytes();,if (cg != null ) byte[] bytes = cg.getJavaClass().getBytes();
CodeGenerator.java,SecurityManager sm = System.getSecurityManager();,if (System != null ) SecurityManager sm = System.getSecurityManager();
CodeGenerator.java,Type[] types = mg.getArgumentTypes();,if (mg != null ) Type[] types = mg.getArgumentTypes();
CodeGenerator.java,InstructionHandle[] ih = (InstructionHandle[])handlerStack.removeLast();,if ((InstructionHandle[])handlerStack != null ) InstructionHandle[] ih = (InstructionHandle[])handlerStack.removeLast();
CodeGenerator.java,Map.Entry label = (Map.Entry)labelIterator.next();,if ((Map != null ) Map.Entry label = (Map.Entry)labelIterator.next();
CodeGenerator.java,BranchInstruction instruction = (BranchInstruction)instructions.next();,if ((BranchInstruction)instructions != null ) BranchInstruction instruction = (BranchInstruction)instructions.next();
CodeGenerator.java,amount += mg.getArgumentType(i).getSize();,if (mg != null ) amount += mg.getArgumentType(i).getSize();
CodeGenerator.java,size += types[i].getSize();,if (types[i] != null ) size += types[i].getSize();
Delegator.java,classes[i] = delegates[i].getClass();,if (delegates[i] != null ) classes[i] = delegates[i].getClass();
Enhancer.java,interfaceNames[i] = interfaces[i].getName();,if (interfaces[i] != null ) interfaceNames[i] = interfaces[i].getName();
BeanGenerator.java,generator = (BeanGenerator)getClass().getClassLoader();,if ((BeanGenerator)getClass() != null ) generator = (BeanGenerator)getClass().getClassLoader();
BeanGenerator.java,propertyDescriptors[i] = p[i].toPropertyDescriptor();,if (p[i] != null ) propertyDescriptors[i] = p[i].toPropertyDescriptor();
BeanGenerator.java,methodDescriptors[i] = m[i].toMethodDescriptor();,if (m[i] != null ) methodDescriptors[i] = m[i].toMethodDescriptor();
BeanGenerator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
BeanGenerator.java,Type ret      = ClassFileUtils.toType(mtd.getReturnType());,if (ClassFileUtils != null ) Type ret      = ClassFileUtils.toType(mtd.getReturnType());
BeanGenerator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
BeanGenerator.java,BeanProperty prop = (BeanProperty)i.next();,if ((BeanProperty)i != null ) BeanProperty prop = (BeanProperty)i.next();
BeanGenerator.java,BeanMethod m = (BeanMethod)i.next();,if ((BeanMethod)i != null ) BeanMethod m = (BeanMethod)i.next();
BeanGenerator.java,int mod = methods[i].getModifiers();,if (methods[i] != null ) int mod = methods[i].getModifiers();
BeanGenerator.java,int mod = method.getModifiers();,if (method != null ) int mod = method.getModifiers();
BeanGenerator.java,Map.Entry entry = (Map.Entry)i.next();,if ((Map != null ) Map.Entry entry = (Map.Entry)i.next();
BeanGenerator.java,Map.Entry entry = (Map.Entry)i.next();,if ((Map != null ) Map.Entry entry = (Map.Entry)i.next();
ClassFileUtils.java,Throwable e = ite.getTargetException();,if (ite != null ) Throwable e = ite.getTargetException();
ClassFileUtils.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
ClassFileUtils.java,InstructionList il = mg.getInstructionList();,if (mg != null ) InstructionList il = mg.getInstructionList();
Enhancer.java,loader = Enhancer.class.getClassLoader();,if (Enhancer != null ) loader = Enhancer.class.getClassLoader();
Enhancer.java,String key = keyBuff.toString();,if (keyBuff != null ) String key = keyBuff.toString();
Enhancer.java,map = new java.util.Hashtable();,if (java != null ) map = new java.util.Hashtable();
Enhancer.java,int mod = construct.getModifiers();,if (construct != null ) int mod = construct.getModifiers();
Enhancer.java,String parentClass = cg.getSuperclassName();,if (cg != null ) String parentClass = cg.getSuperclassName();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool,if (pool != null ) ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool,if (pool != null ) ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool
Enhancer.java,JavaClass jcl = cg.getJavaClass();,if (cg != null ) JavaClass jcl = cg.getJavaClass();
Enhancer.java,Class[] interfaces = clazz.getInterfaces();,if (clazz != null ) Class[] interfaces = clazz.getInterfaces();
Enhancer.java,Class superclazz = clazz.getSuperclass();,if (clazz != null ) Class superclazz = clazz.getSuperclass();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Enhancer.java,InstructionHandle start = il.getStart();,if (il != null ) InstructionHandle start = il.getStart();
Enhancer.java,ehStart   = il.getStart();,if (il != null ) ehStart   = il.getStart();
Enhancer.java,String fieldName      = (String)i.next();,if ((String)i != null ) String fieldName      = (String)i.next();
Enhancer.java,Class[] args = method.getParameterTypes();,if (method != null ) Class[] args = method.getParameterTypes();
Enhancer.java,String declaring    = method.getDeclaringClass().getName();,if (method != null ) String declaring    = method.getDeclaringClass().getName();
Enhancer.java,String fieldName = (String)entry.getKey();,if ((String)entry != null ) String fieldName = (String)entry.getKey();
Enhancer.java,interfaceNameList[i] = interfaces[i].getName();,if (interfaces[i] != null ) interfaceNameList[i] = interfaces[i].getName();
Enhancer.java,ClassLoader loader = this.getClass().getClassLoader();,if (this != null ) ClassLoader loader = this.getClass().getClassLoader();
MetaClass.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
TestBeanGenerator.java,Object bean = bg.getBeanClass().newInstance();,if (bg != null ) Object bean = bg.getBeanClass().newInstance();
TestBeanGenerator.java,Object bean = bg.getBeanClass().newInstance();,if (bg != null ) Object bean = bg.getBeanClass().newInstance();
TestEnhancer.java,int mod =  method.getModifiers();,if (method != null ) int mod =  method.getModifiers();
TestEnhancer.java,Class enhancedClass = source.getClass();,if (source != null ) Class enhancedClass = source.getClass();
TestEnhancer.java,Object ser = in.readObject();,if (in != null ) Object ser = in.readObject();
TestMetaClass.java,A bean = (A)mClass.newInstance();,if ((A)mClass != null ) A bean = (A)mClass.newInstance();
TestMetaClass.java,long start = System.currentTimeMillis();,if (System != null ) long start = System.currentTimeMillis();
TestMetaClass.java,A bean = (A)mc.newInstance();,if ((A)mc != null ) A bean = (A)mc.newInstance();
EnhancerGenerator.java,Class[] types = (Class[])i.next();,if ((Class[])i != null ) Class[] types = (Class[])i.next();
ConstructorProxy.java,Class[] types = costructor.getParameterTypes();,if (costructor != null ) Class[] types = costructor.getParameterTypes();
EnhancerGenerator.java,Class[] types = cstruct.getParameterTypes();,if (cstruct != null ) Class[] types = cstruct.getParameterTypes();
CodeGenerator.java,int mod = member.getModifiers();,if (member != null ) int mod = member.getModifiers();
CodeGenerator.java,Package p = member.getDeclaringClass().getPackage();,if (member != null ) Package p = member.getDeclaringClass().getPackage();
EnhancerGenerator.java,int mod = cstruct.getModifiers();,if (cstruct != null ) int mod = cstruct.getModifiers();
EnhancerGenerator.java,Package packageName = getSuperclass().getPackage();,if (getSuperclass() != null ) Package packageName = getSuperclass().getPackage();
EnhancerGenerator.java,Method method = (Method)it.next();,if ((Method)it != null ) Method method = (Method)it.next();
EnhancerGenerator.java,int mod = method.getModifiers();,if (method != null ) int mod = method.getModifiers();
EnhancerGenerator.java,int modifiers = method.getModifiers();,if (method != null ) int modifiers = method.getModifiers();
EnhancerGenerator.java,List methodList = new ArrayList(methodMap.values());,if (ArrayList(methodMap != null ) List methodList = new ArrayList(methodMap.values());
MethodProxy.java,loader = MethodProxy.class.getClassLoader();,if (MethodProxy != null ) loader = MethodProxy.class.getClassLoader();
MethodDelegate.java,Class delegateClass = delegate.getClass();,if (delegate != null ) Class delegateClass = delegate.getClass();
MethodDelegate.java,"Method method = delegateClass.getMethod(methodName, proxy.getParameterTypes());","if (proxy != null ) Method method = delegateClass.getMethod(methodName, proxy.getParameterTypes());"
MethodClosure.java,Class delegateClass = method.getDeclaringClass();,if (method != null ) Class delegateClass = method.getDeclaringClass();
EnhancerGenerator.java,Class[] types = method.getParameterTypes();,if (method != null ) Class[] types = method.getParameterTypes();
EnhancerGenerator.java,Class[] args = method.getParameterTypes();,if (method != null ) Class[] args = method.getParameterTypes();
MethodProxy.java,loader = method.getDeclaringClass().getClassLoader();,if (method != null ) loader = method.getDeclaringClass().getClassLoader();
Delegator.java,iface = iface.getSuperclass();,if (iface != null ) iface = iface.getSuperclass();
EnhancerGenerator.java,int mod = construct.getModifiers();,if (construct != null ) int mod = construct.getModifiers();
Delegator.java,classes[i] = delegates[i].getClass();,if (delegates[i] != null ) classes[i] = delegates[i].getClass();
DelegatorGenerator.java,Method[] methods = iface.getMethods();,if (iface != null ) Method[] methods = iface.getMethods();
Delegator.java,loader = Delegator.class.getClassLoader();,if (Delegator != null ) loader = Delegator.class.getClassLoader();
Enhancer.java,loader = Enhancer.class.getClassLoader();,if (Enhancer != null ) loader = Enhancer.class.getClassLoader();
KeyFactory.java,loader = KeyFactory.class.getClassLoader();,if (KeyFactory != null ) loader = KeyFactory.class.getClassLoader();
MetaClass.java,loader = MetaClass.class.getClassLoader();,if (MetaClass != null ) loader = MetaClass.class.getClassLoader();
MethodProxy.java,Class[] types = method.getParameterTypes();,if (method != null ) Class[] types = method.getParameterTypes();
MethodProxy.java,Class[] types = method.getParameterTypes();,if (method != null ) Class[] types = method.getParameterTypes();
EnhancerGenerator.java,Class returnType = method.getReturnType();,if (method != null ) Class returnType = method.getReturnType();
EnhancerGenerator.java,int mod = method.getModifiers();,if (method != null ) int mod = method.getModifiers();
EnhancerGenerator.java,Method method = (Method)it.next();,if ((Method)it != null ) Method method = (Method)it.next();
EnhancerGenerator.java,String fieldName = (String)it.next();,if ((String)it != null ) String fieldName = (String)it.next();
EnhancerGenerator.java,Class[] args = method.getParameterTypes();,if (method != null ) Class[] args = method.getParameterTypes();
CodeGenerator.java,Class clazz = method.getDeclaringClass();,if (method != null ) Class clazz = method.getDeclaringClass();
EnhancerGenerator.java,Class[] args = method.getParameterTypes();,if (method != null ) Class[] args = method.getParameterTypes();
DelegatorGenerator.java,Method[] methods = iface.getMethods();,if (iface != null ) Method[] methods = iface.getMethods();
TestMetaClass.java,A bean = (A)mClass.newInstance();,if ((A)mClass != null ) A bean = (A)mClass.newInstance();
TestMetaClass.java,long start = System.currentTimeMillis();,if (System != null ) long start = System.currentTimeMillis();
TestMetaClass.java,A bean = (A)mc.newInstance();,if ((A)mc != null ) A bean = (A)mc.newInstance();
DelegatorGenerator.java,types = method.getParameterTypes();,if (method != null ) types = method.getParameterTypes();
DelegatorGenerator.java,name = method.getName();,if (method != null ) name = method.getName();
CodeGenerator.java,String name = cg.getClassName();,if (cg != null ) String name = cg.getClassName();
CodeGenerator.java,byte[] bytes = cg.getJavaClass().getBytes();,if (cg != null ) byte[] bytes = cg.getJavaClass().getBytes();
EnhancerGenerator.java,String packageName = parentClass.getPackage().getName();,if (parentClass != null ) String packageName = parentClass.getPackage().getName();
EnhancerGenerator.java,boolean isAbstract = Modifier.isAbstract(method.getModifiers());,if (Modifier != null ) boolean isAbstract = Modifier.isAbstract(method.getModifiers());
CodeGenerator.java,Class compType = type.getComponentType();,if (type != null ) Class compType = type.getComponentType();
CodeGenerator.java,byte[] b = cg.getJavaClass().getBytes();,if (cg != null ) byte[] b = cg.getJavaClass().getBytes();
Delegator.java,Method[] methods = iface.getMethods();,if (iface != null ) Method[] methods = iface.getMethods();
Delegator.java,Class[] types = method.getParameterTypes();,if (method != null ) Class[] types = method.getParameterTypes();
ClassFileUtils.java,Throwable e = ite.getTargetException();,if (ite != null ) Throwable e = ite.getTargetException();
ClassFileUtils.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
ClassFileUtils.java,InstructionList il = mg.getInstructionList();,if (mg != null ) InstructionList il = mg.getInstructionList();
Enhancer.java,map = new java.util.Hashtable();,if (java != null ) map = new java.util.Hashtable();
Enhancer.java,int mod = construct.getModifiers();,if (construct != null ) int mod = construct.getModifiers();
Enhancer.java,String parentClass = cg.getSuperclassName();,if (cg != null ) String parentClass = cg.getSuperclassName();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool,if (pool != null ) ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool,if (pool != null ) ConstantPoolGen cp = cg.getConstantPool(); // cg creates constant pool
Enhancer.java,JavaClass jcl = cg.getJavaClass();,if (cg != null ) JavaClass jcl = cg.getJavaClass();
Enhancer.java,Class[] interfaces = clazz.getInterfaces();,if (clazz != null ) Class[] interfaces = clazz.getInterfaces();
Enhancer.java,Class superclazz = clazz.getSuperclass();,if (clazz != null ) Class superclazz = clazz.getSuperclass();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Enhancer.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Enhancer.java,InstructionHandle start = il.getStart();,if (il != null ) InstructionHandle start = il.getStart();
Enhancer.java,ehStart   = il.getStart();,if (il != null ) ehStart   = il.getStart();
Enhancer.java,String fieldName      = (String)i.next();,if ((String)i != null ) String fieldName      = (String)i.next();
Enhancer.java,Class[] args = method.getParameterTypes();,if (method != null ) Class[] args = method.getParameterTypes();
Enhancer.java,String declaring    = method.getDeclaringClass().getName();,if (method != null ) String declaring    = method.getDeclaringClass().getName();
Enhancer.java,interfaceNameList[i] = interfaces[i].getName();,if (interfaces[i] != null ) interfaceNameList[i] = interfaces[i].getName();
Enhancer.java,ClassLoader loader = this.getClass().getClassLoader();,if (this != null ) ClassLoader loader = this.getClass().getClassLoader();
ClassFileUtils.java,Throwable e = ite.getTargetException();,if (ite != null ) Throwable e = ite.getTargetException();
ClassFileUtils.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
ClassFileUtils.java,InstructionList il = mg.getInstructionList();,if (mg != null ) InstructionList il = mg.getInstructionList();
CodeGenerator.java,cp = cg.getConstantPool();,if (cg != null ) cp = cg.getConstantPool();
CodeGenerator.java,ClassFormatError err = new ClassFormatError(e.getMessage());,if (ClassFormatError(e != null ) ClassFormatError err = new ClassFormatError(e.getMessage());
CodeGenerator.java,Type type = Type.getType(typeClass.getName());,if (Type != null ) Type type = Type.getType(typeClass.getName());
CodeGenerator.java,returnType = method.getReturnType();,if (method != null ) returnType = method.getReturnType();
CodeGenerator.java,Map.Entry label = (Map.Entry)labelIterator.next();,if ((Map != null ) Map.Entry label = (Map.Entry)labelIterator.next();
CodeGenerator.java,BranchInstruction intruction = (BranchInstruction)instructions.next();,if ((BranchInstruction)instructions != null ) BranchInstruction intruction = (BranchInstruction)instructions.next();
CodeGenerator.java,Class clazz = method.getDeclaringClass();,if (method != null ) Class clazz = method.getDeclaringClass();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,int ifaceref = cp.addClass(iface.getName());,if (cp != null ) int ifaceref = cp.addClass(iface.getName());
Delegator.java,Method[] methods = iface.getMethods();,if (iface != null ) Method[] methods = iface.getMethods();
Delegator.java,Class[] types = method.getParameterTypes();,if (method != null ) Class[] types = method.getParameterTypes();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,Type[] args = mg.getArgumentTypes();,if (mg != null ) Type[] args = mg.getArgumentTypes();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,ClassLoader loader = Thread.currentThread().getContextClassLoader(); // TODO,if (TODO != null ) ClassLoader loader = Thread.currentThread().getContextClassLoader(); // TODO
MetaClass.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,int ifaceref = cp.addClass(iface.getName());,if (cp != null ) int ifaceref = cp.addClass(iface.getName());
Delegator.java,Method[] methods = iface.getMethods();,if (iface != null ) Method[] methods = iface.getMethods();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,Type[] args = mg.getArgumentTypes();,if (mg != null ) Type[] args = mg.getArgumentTypes();
Delegator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
Delegator.java,Class[] delegateInterfaces = getAllInterfaces(delegate.getClass());,if (getAllInterfaces(delegate != null ) Class[] delegateInterfaces = getAllInterfaces(delegate.getClass());
Delegator.java,iface = iface.getSuperclass();,if (iface != null ) iface = iface.getSuperclass();
Delegator.java,Iterator it = indexList.iterator();,if (indexList != null ) Iterator it = indexList.iterator();
Delegator.java,clazz = clazz.getSuperclass();,if (clazz != null ) clazz = clazz.getSuperclass();
Enhancer.java,String key = keyBuff.toString();,if (keyBuff != null ) String key = keyBuff.toString();
Obj.java,int i = (int)System.currentTimeMillis();,if ((int)System != null ) int i = (int)System.currentTimeMillis();
BeanGenerator.java,Object obj = cls.newInstance();,if (cls != null ) Object obj = cls.newInstance();
BeanGenerator.java,PropertyDescriptor[] d = info.getPropertyDescriptors();,if (info != null ) PropertyDescriptor[] d = info.getPropertyDescriptors();
BeanGenerator.java,generator = (BeanGenerator)getClass().getClassLoader();,if ((BeanGenerator)getClass() != null ) generator = (BeanGenerator)getClass().getClassLoader();
BeanGenerator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
BeanGenerator.java,Type ret      = ClassFileUtils.toType(mtd.getReturnType());,if (ClassFileUtils != null ) Type ret      = ClassFileUtils.toType(mtd.getReturnType());
BeanGenerator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
BeanGenerator.java,BeanProperty prop = (BeanProperty)i.next();,if ((BeanProperty)i != null ) BeanProperty prop = (BeanProperty)i.next();
BeanGenerator.java,BeanMethod m = (BeanMethod)i.next();,if ((BeanMethod)i != null ) BeanMethod m = (BeanMethod)i.next();
BeanGenerator.java,int mod = methods[i].getModifiers();,if (methods[i] != null ) int mod = methods[i].getModifiers();
BeanGenerator.java,int mod = method.getModifiers();,if (method != null ) int mod = method.getModifiers();
BeanGenerator.java,Map.Entry entry = (Map.Entry)i.next();,if ((Map != null ) Map.Entry entry = (Map.Entry)i.next();
BeanGenerator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
BeanGenerator.java,Type ret      = ClassFileUtils.toType(mtd.getReturnType());,if (ClassFileUtils != null ) Type ret      = ClassFileUtils.toType(mtd.getReturnType());
BeanGenerator.java,ConstantPoolGen cp = cg.getConstantPool();,if (cg != null ) ConstantPoolGen cp = cg.getConstantPool();
BeanGenerator.java,BeanProperty prop = (BeanProperty)i.next();,if ((BeanProperty)i != null ) BeanProperty prop = (BeanProperty)i.next();
BeanGenerator.java,BeanMethod m = (BeanMethod)i.next();,if ((BeanMethod)i != null ) BeanMethod m = (BeanMethod)i.next();
